Entity,Code,Day,Weekly new ICU admissions,145336-annotations
Chile,CHL,2022-05-24,43,
Chile,CHL,2022-05-25,45,
Chile,CHL,2022-05-26,49,
Chile,CHL,2022-05-27,49,
Chile,CHL,2022-05-28,50,
Chile,CHL,2022-05-29,51,
Chile,CHL,2022-05-30,56,
Chile,CHL,2022-05-31,62,
Chile,CHL,2022-06-01,61,
Chile,CHL,2022-06-02,80,
Chile,CHL,2022-06-03,86,
Chile,CHL,2022-06-04,91,
Chile,CHL,2022-06-05,100,
Chile,CHL,2022-06-06,97,
Chile,CHL,2022-06-07,105,
Chile,CHL,2022-06-08,108,
Chile,CHL,2022-06-09,87,
Chile,CHL,2022-06-10,89,
Chile,CHL,2022-06-11,90,
Chile,CHL,2022-06-12,87,
Chile,CHL,2022-06-13,86,
Chile,CHL,2022-06-14,86,
Chile,CHL,2022-06-15,87,
Chile,CHL,2022-06-16,89,
Chile,CHL,2022-06-17,94,
Chile,CHL,2022-06-18,98,
Chile,CHL,2022-06-19,98,
Chile,CHL,2022-06-20,98,
Chile,CHL,2022-06-21,91,
Chile,CHL,2022-06-22,87,
Chile,CHL,2022-06-23,97,
Chile,CHL,2022-06-24,89,
Chile,CHL,2022-06-25,86,
Chile,CHL,2022-06-26,85,
Chile,CHL,2022-06-27,87,
Chile,CHL,2022-06-28,75,
Chile,CHL,2022-06-29,82,
Chile,CHL,2022-06-30,81,
Chile,CHL,2022-07-01,89,
Chile,CHL,2022-07-02,97,
Chile,CHL,2022-07-03,95,
Chile,CHL,2022-07-04,102,
Chile,CHL,2022-07-05,116,
Chile,CHL,2022-07-06,119,
Chile,CHL,2022-07-07,116,
Chile,CHL,2022-07-08,113,
Chile,CHL,2022-07-09,96,
Chile,CHL,2022-07-10,100,
Chile,CHL,2022-07-11,96,
Chile,CHL,2022-07-12,99,
Chile,CHL,2022-07-13,99,
Chile,CHL,2022-07-14,94,
Chile,CHL,2022-07-15,93,
Chile,CHL,2022-07-16,106,
Chile,CHL,2022-07-17,102,
Chile,CHL,2022-07-18,97,
Chile,CHL,2022-07-19,91,
Chile,CHL,2022-07-20,81,
Chile,CHL,2022-07-21,84,
Chile,CHL,2022-07-22,83,
Chile,CHL,2022-07-23,81,
Chile,CHL,2022-07-24,78,
Chile,CHL,2022-07-25,79,
Chile,CHL,2022-07-26,78,
Chile,CHL,2022-07-27,93,
Chile,CHL,2022-07-28,92,
Chile,CHL,2022-07-29,94,
Chile,CHL,2022-07-30,88,
Chile,CHL,2022-07-31,93,
Chile,CHL,2022-08-01,96,
Chile,CHL,2022-08-02,93,
Chile,CHL,2022-08-03,87,
Chile,CHL,2022-08-04,82,
Chile,CHL,2022-08-05,85,
Chile,CHL,2022-08-06,84,
Chile,CHL,2022-08-07,81,
Chile,CHL,2022-08-08,79,
Chile,CHL,2022-08-09,81,
Chile,CHL,2022-08-10,73,
Chile,CHL,2022-08-11,78,
Chile,CHL,2022-08-12,70,
Chile,CHL,2022-08-13,71,
Chile,CHL,2022-08-14,71,
Chile,CHL,2022-08-15,69,
Chile,CHL,2022-08-16,60,
Chile,CHL,2022-08-17,66,
Chile,CHL,2022-08-18,63,
Chile,CHL,2022-08-19,67,
Chile,CHL,2022-08-20,67,
Chile,CHL,2022-08-21,72,
Chile,CHL,2022-08-22,75,
Chile,CHL,2022-08-23,89,
Chile,CHL,2022-08-24,83,
Chile,CHL,2022-08-25,82,
Chile,CHL,2022-08-26,81,
Chile,CHL,2022-08-27,72,
Chile,CHL,2022-08-28,67,
Chile,CHL,2022-08-29,66,
Chile,CHL,2022-08-30,55,
Chile,CHL,2022-08-31,57,
Chile,CHL,2022-09-01,53,
Chile,CHL,2022-09-02,61,
Chile,CHL,2022-09-03,68,
Chile,CHL,2022-09-04,65,
Chile,CHL,2022-09-05,63,
Chile,CHL,2022-09-06,69,
Chile,CHL,2022-09-07,67,
Chile,CHL,2022-09-08,69,
Chile,CHL,2022-09-09,61,
Chile,CHL,2022-09-10,62,
Chile,CHL,2022-09-11,67,
Chile,CHL,2022-09-12,64,
Chile,CHL,2022-09-13,57,
Chile,CHL,2022-09-14,56,
Chile,CHL,2022-09-15,57,
Chile,CHL,2022-09-16,51,
Chile,CHL,2022-09-17,45,
Chile,CHL,2022-09-18,41,
Chile,CHL,2022-09-19,49,
Chile,CHL,2022-09-20,47,
Chile,CHL,2022-09-21,50,
Chile,CHL,2022-09-22,49,
Chile,CHL,2022-09-23,46,
Chile,CHL,2022-09-24,49,
Chile,CHL,2022-09-25,50,
Chile,CHL,2022-09-26,47,
Chile,CHL,2022-09-27,53,
Chile,CHL,2022-09-28,53,
Chile,CHL,2022-09-29,58,
Chile,CHL,2022-09-30,62,
Chile,CHL,2022-10-01,61,
Chile,CHL,2022-10-02,64,
Chile,CHL,2022-10-03,59,
Chile,CHL,2022-10-04,58,
Chile,CHL,2022-10-05,55,
Chile,CHL,2022-10-06,47,
Chile,CHL,2022-10-07,45,
Chile,CHL,2022-10-08,50,
Chile,CHL,2022-10-09,45,
Chile,CHL,2022-10-10,45,
Chile,CHL,2022-10-11,35,
Chile,CHL,2022-10-12,34,
Chile,CHL,2022-10-13,37,
Chile,CHL,2022-10-14,34,
Chile,CHL,2022-10-15,30,
Chile,CHL,2022-10-16,28,
Chile,CHL,2022-10-17,28,
Chile,CHL,2022-10-18,36,
Chile,CHL,2022-10-19,37,
Chile,CHL,2022-10-20,35,
Chile,CHL,2022-10-21,45,
Chile,CHL,2022-10-22,51,
Chile,CHL,2022-10-23,54,
Chile,CHL,2022-10-24,56,
Chile,CHL,2022-10-25,58,
Chile,CHL,2022-10-26,63,
Chile,CHL,2022-10-27,63,
Chile,CHL,2022-10-28,60,
Chile,CHL,2022-10-29,55,
Chile,CHL,2022-10-30,56,
Chile,CHL,2022-10-31,64,
Chile,CHL,2022-11-01,57,
Chile,CHL,2022-11-02,49,
Chile,CHL,2022-11-03,53,
Chile,CHL,2022-11-04,51,
Chile,CHL,2022-11-05,62,
Chile,CHL,2022-11-06,61,
Chile,CHL,2022-11-07,51,
Chile,CHL,2022-11-08,64,
Chile,CHL,2022-11-09,71,
Chile,CHL,2022-11-10,75,
Chile,CHL,2022-11-11,84,
Chile,CHL,2022-11-12,75,
Chile,CHL,2022-11-13,76,
Chile,CHL,2022-11-14,77,
Chile,CHL,2022-11-15,77,
Chile,CHL,2022-11-16,78,
Chile,CHL,2022-11-17,76,
Chile,CHL,2022-11-18,73,
Chile,CHL,2022-11-19,83,
Chile,CHL,2022-11-20,88,
Chile,CHL,2022-11-21,89,
Chile,CHL,2022-11-22,88,
Chile,CHL,2022-11-23,89,
Chile,CHL,2022-11-24,85,
Chile,CHL,2022-11-25,81,
Chile,CHL,2022-11-26,71,
Chile,CHL,2022-11-27,67,
Chile,CHL,2022-11-28,63,
Chile,CHL,2022-11-29,60,
Chile,CHL,2022-11-30,54,
Chile,CHL,2022-12-01,53,
Chile,CHL,2022-12-02,53,
Chile,CHL,2022-12-03,48,
Chile,CHL,2022-12-04,52,
Chile,CHL,2022-12-05,54,
Chile,CHL,2022-12-06,51,
Chile,CHL,2022-12-07,50,
Chile,CHL,2022-12-08,53,
Chile,CHL,2022-12-09,44,
Chile,CHL,2022-12-10,49,
Chile,CHL,2022-12-11,43,
Chile,CHL,2022-12-12,41,
Chile,CHL,2022-12-13,42,
Chile,CHL,2022-12-14,42,
Chile,CHL,2022-12-15,38,
Chile,CHL,2022-12-16,46,
Chile,CHL,2022-12-17,51,
Chile,CHL,2022-12-18,51,
Chile,CHL,2022-12-19,52,
Chile,CHL,2022-12-20,51,
Chile,CHL,2022-12-21,48,
Chile,CHL,2022-12-22,44,
Chile,CHL,2022-12-23,39,
Chile,CHL,2022-12-24,32,
Chile,CHL,2022-12-25,33,
Chile,CHL,2022-12-26,38,
Chile,CHL,2022-12-27,35,
Chile,CHL,2022-12-28,44,
Chile,CHL,2022-12-29,50,
Chile,CHL,2022-12-30,58,
Chile,CHL,2022-12-31,55,
Chile,CHL,2023-01-01,79,
Chile,CHL,2023-01-02,77,
Chile,CHL,2023-01-03,70,
Chile,CHL,2023-01-04,72,
Chile,CHL,2023-01-19,50,
Chile,CHL,2023-01-20,52,
Chile,CHL,2023-01-21,60,
Chile,CHL,2023-01-22,63,
Chile,CHL,2023-01-23,53,
Chile,CHL,2023-01-24,60,
Chile,CHL,2023-01-25,57,
Chile,CHL,2023-01-26,51,
Chile,CHL,2023-01-27,43,
Chile,CHL,2023-01-28,45,
Chile,CHL,2023-01-29,45,
Chile,CHL,2023-01-30,45,
Chile,CHL,2023-01-31,36,
Chile,CHL,2023-02-01,38,
Chile,CHL,2023-02-02,44,
Chile,CHL,2023-02-03,44,
Chile,CHL,2023-02-04,41,
Chile,CHL,2023-02-05,44,
Chile,CHL,2023-02-06,43,
Chile,CHL,2023-02-07,43,
Chile,CHL,2023-02-08,39,
Chile,CHL,2023-02-09,35,
Chile,CHL,2023-02-10,33,
Chile,CHL,2023-02-11,33,
Chile,CHL,2023-02-12,27,
Chile,CHL,2023-02-13,29,
Chile,CHL,2023-02-14,29,
Chile,CHL,2023-02-15,32,
Chile,CHL,2023-02-16,32,
Chile,CHL,2023-02-17,33,
Chile,CHL,2023-02-18,30,
Chile,CHL,2023-02-19,31,
Chile,CHL,2023-02-20,28,
Chile,CHL,2023-02-21,27,
Chile,CHL,2023-02-22,24,
Chile,CHL,2023-02-23,23,
Chile,CHL,2023-02-24,23,
Chile,CHL,2023-02-25,26,
Chile,CHL,2023-02-26,28,
Chile,CHL,2023-02-27,28,
Chile,CHL,2023-02-28,31,
Chile,CHL,2023-03-01,35,
Chile,CHL,2023-03-02,35,
Chile,CHL,2023-03-03,32,
Chile,CHL,2023-03-04,29,
Chile,CHL,2023-03-05,26,
Chile,CHL,2023-03-06,26,
Chile,CHL,2023-03-07,31,
Chile,CHL,2023-03-08,31,
Chile,CHL,2023-03-09,35,
Chile,CHL,2023-03-10,39,
Chile,CHL,2023-03-11,41,
Chile,CHL,2023-03-12,45,
Chile,CHL,2023-03-13,46,
Chile,CHL,2023-03-14,39,
Chile,CHL,2023-03-15,36,
Chile,CHL,2023-03-16,35,
Chile,CHL,2023-03-17,36,
Chile,CHL,2023-03-18,37,
Chile,CHL,2023-03-19,37,
Chile,CHL,2023-03-20,39,
Chile,CHL,2023-03-21,40,
Chile,CHL,2023-03-22,42,
Chile,CHL,2023-03-23,40,
Chile,CHL,2023-03-24,38,
Chile,CHL,2023-03-25,39,
Chile,CHL,2023-03-26,38,
Chile,CHL,2023-03-27,35,
Chile,CHL,2023-03-28,36,
Chile,CHL,2023-03-29,32,
Chile,CHL,2023-03-30,33,
Chile,CHL,2023-03-31,34,
Chile,CHL,2023-04-01,30,
Chile,CHL,2023-04-02,34,
Chile,CHL,2023-04-03,37,
Chile,CHL,2023-04-04,37,
Chile,CHL,2023-04-05,40,
Chile,CHL,2023-04-06,37,
Chile,CHL,2023-04-07,34,
Chile,CHL,2023-04-08,35,
Chile,CHL,2023-04-09,30,
Chile,CHL,2023-04-10,27,
Chile,CHL,2023-04-11,24,
Chile,CHL,2023-04-12,24,
Chile,CHL,2023-04-13,27,
Chile,CHL,2023-04-14,30,
Chile,CHL,2023-04-15,30,
Chile,CHL,2023-04-16,29,
Chile,CHL,2023-04-17,30,
Chile,CHL,2023-04-18,29,
Chile,CHL,2023-04-19,27,
Chile,CHL,2023-04-20,25,
Chile,CHL,2023-04-21,21,
Chile,CHL,2023-04-22,17,
Chile,CHL,2023-04-23,19,
Chile,CHL,2023-04-24,19,
Chile,CHL,2023-04-25,18,
Chile,CHL,2023-04-26,18,
Chile,CHL,2023-04-27,19,
Chile,CHL,2023-04-28,18,
Chile,CHL,2023-04-29,20,
Chile,CHL,2023-04-30,20,
Chile,CHL,2023-05-01,19,
Chile,CHL,2023-05-02,16,
Chile,CHL,2023-05-03,15,
Chile,CHL,2023-05-04,12,
Chile,CHL,2023-05-05,14,
Chile,CHL,2023-05-06,14,
Chile,CHL,2023-05-07,11,
Chile,CHL,2023-05-08,12,
Chile,CHL,2023-05-09,15,
Chile,CHL,2023-05-10,15,
Chile,CHL,2023-05-11,16,
Chile,CHL,2023-05-12,13,
Chile,CHL,2023-05-13,11,
Chile,CHL,2023-05-14,11,
Chile,CHL,2023-05-15,10,
Chile,CHL,2023-05-16,9,
Chile,CHL,2023-05-17,9,
Chile,CHL,2023-05-18,7,
Chile,CHL,2023-05-19,8,
Chile,CHL,2023-05-20,8,
Chile,CHL,2023-05-21,8,
Chile,CHL,2023-05-22,8,
Chile,CHL,2023-05-23,7,
Chile,CHL,2023-05-24,6,
Chile,CHL,2023-05-25,10,
Chile,CHL,2023-05-26,10,
Chile,CHL,2023-05-27,9,
Chile,CHL,2023-05-28,9,
Chile,CHL,2023-05-29,9,
Chile,CHL,2023-05-30,9,
Chile,CHL,2023-05-31,10,
Chile,CHL,2023-06-01,6,
Chile,CHL,2023-06-02,7,
Chile,CHL,2023-06-03,7,
Chile,CHL,2023-06-04,7,
Chile,CHL,2023-06-05,7,
Chile,CHL,2023-06-06,7,
Chile,CHL,2023-06-07,6,
Cyprus,CYP,2020-03-22,6,
Cyprus,CYP,2020-03-29,14,
Cyprus,CYP,2020-04-05,11,
Cyprus,CYP,2020-04-12,8,
Cyprus,CYP,2020-04-19,3,
Cyprus,CYP,2020-04-26,2,
Cyprus,CYP,2020-05-03,1,
Cyprus,CYP,2020-05-10,1,
Cyprus,CYP,2020-08-02,1,
Cyprus,CYP,2020-08-09,1,
Cyprus,CYP,2020-08-23,1,
Cyprus,CYP,2020-09-13,1,
Cyprus,CYP,2020-09-27,2,
Cyprus,CYP,2020-10-04,3,
Cyprus,CYP,2020-10-18,1,
Cyprus,CYP,2020-10-25,4,
Cyprus,CYP,2020-11-01,3,
Cyprus,CYP,2020-11-08,6,
Cyprus,CYP,2020-11-15,13,
Cyprus,CYP,2020-11-22,6,
Cyprus,CYP,2020-11-29,8,
Cyprus,CYP,2020-12-06,10,
Cyprus,CYP,2020-12-13,7,
Cyprus,CYP,2020-12-20,13,
Cyprus,CYP,2020-12-27,21,
Cyprus,CYP,2021-01-03,12,
Cyprus,CYP,2021-01-10,23,
Cyprus,CYP,2021-01-17,27,
Cyprus,CYP,2021-01-24,15,
Cyprus,CYP,2021-01-31,9,
Cyprus,CYP,2021-02-07,7,
Cyprus,CYP,2021-02-14,11,
Cyprus,CYP,2021-02-21,10,
Cyprus,CYP,2021-02-28,3,
Cyprus,CYP,2021-03-07,9,
Cyprus,CYP,2021-03-14,22,
Cyprus,CYP,2021-03-21,18,
Cyprus,CYP,2021-03-28,25,
Cyprus,CYP,2021-04-04,21,
Cyprus,CYP,2021-04-11,23,
Cyprus,CYP,2021-04-18,26,
Cyprus,CYP,2021-04-25,21,
Cyprus,CYP,2021-05-02,22,
Cyprus,CYP,2021-05-09,16,
Cyprus,CYP,2021-05-16,16,
Cyprus,CYP,2021-05-23,11,
Cyprus,CYP,2021-05-30,5,
Cyprus,CYP,2021-06-06,1,
Cyprus,CYP,2021-06-13,5,
Cyprus,CYP,2021-06-20,8,
Cyprus,CYP,2021-06-27,2,
Cyprus,CYP,2021-07-04,11,
Cyprus,CYP,2021-07-11,9,
Cyprus,CYP,2021-07-18,18,
Cyprus,CYP,2021-07-25,24,
Cyprus,CYP,2021-08-01,28,
Cyprus,CYP,2021-08-08,27,
Cyprus,CYP,2021-08-15,27,
Cyprus,CYP,2021-08-22,18,
Cyprus,CYP,2021-08-29,11,
Cyprus,CYP,2021-09-05,9,
Cyprus,CYP,2021-09-12,15,
Cyprus,CYP,2021-09-19,12,
Cyprus,CYP,2021-09-26,15,
Cyprus,CYP,2021-10-03,4,
Cyprus,CYP,2021-10-10,4,
Cyprus,CYP,2021-10-17,5,
Cyprus,CYP,2021-10-24,6,
Cyprus,CYP,2021-10-31,8,
Cyprus,CYP,2021-11-07,5,
Cyprus,CYP,2021-11-14,11,
Cyprus,CYP,2021-11-21,7,
Cyprus,CYP,2021-11-28,12,
Cyprus,CYP,2021-12-05,12,
Cyprus,CYP,2021-12-12,16,
Cyprus,CYP,2021-12-19,18,
Cyprus,CYP,2021-12-26,15,
Cyprus,CYP,2022-01-02,13,
Cyprus,CYP,2022-01-09,12,
Cyprus,CYP,2022-01-16,21,
Cyprus,CYP,2022-01-23,15,
Cyprus,CYP,2022-01-30,9,
Cyprus,CYP,2022-02-06,9,
Cyprus,CYP,2022-02-13,5,
Cyprus,CYP,2022-02-20,8,
Cyprus,CYP,2022-02-27,5,
Cyprus,CYP,2022-03-06,3,
Cyprus,CYP,2022-03-13,1,
Cyprus,CYP,2022-03-20,2,
Cyprus,CYP,2022-03-27,1,
Cyprus,CYP,2022-04-03,1,
Cyprus,CYP,2022-04-10,4,
Cyprus,CYP,2022-04-17,2,
Cyprus,CYP,2022-04-24,2,
Cyprus,CYP,2022-05-01,2,
Cyprus,CYP,2022-05-08,1,
Cyprus,CYP,2022-05-22,1,
Cyprus,CYP,2022-06-05,1,
Cyprus,CYP,2022-07-03,2,
Cyprus,CYP,2022-07-10,3,
Cyprus,CYP,2022-07-17,2,
Cyprus,CYP,2022-07-31,1,
Cyprus,CYP,2022-11-06,1,
Cyprus,CYP,2022-11-13,1,
Cyprus,CYP,2022-11-27,1,
Cyprus,CYP,2022-12-11,1,
Cyprus,CYP,2022-12-18,1,
Cyprus,CYP,2023-01-15,1,
Cyprus,CYP,2023-01-22,1,
Czechia,CZE,2020-03-07,0,
Czechia,CZE,2020-03-08,0,
Czechia,CZE,2020-03-09,0,
Czechia,CZE,2020-03-10,0,
Czechia,CZE,2020-03-11,0,
Czechia,CZE,2020-03-12,0,
Czechia,CZE,2020-03-13,0,
Czechia,CZE,2020-03-14,0,
Czechia,CZE,2020-03-15,0,
Czechia,CZE,2020-03-16,3,
Czechia,CZE,2020-03-17,7,
Czechia,CZE,2020-03-18,8,
Czechia,CZE,2020-03-19,9,
Czechia,CZE,2020-03-20,15,
Czechia,CZE,2020-03-21,17,
Czechia,CZE,2020-03-22,27,
Czechia,CZE,2020-03-23,30,
Czechia,CZE,2020-03-24,33,
Czechia,CZE,2020-03-25,44,
Czechia,CZE,2020-03-26,49,
Czechia,CZE,2020-03-27,47,
Czechia,CZE,2020-03-28,54,
Czechia,CZE,2020-03-29,48,
Czechia,CZE,2020-03-30,53,
Czechia,CZE,2020-03-31,53,
Czechia,CZE,2020-04-01,50,
Czechia,CZE,2020-04-02,49,
Czechia,CZE,2020-04-03,54,
Czechia,CZE,2020-04-04,46,
Czechia,CZE,2020-04-05,46,
Czechia,CZE,2020-04-06,44,
Czechia,CZE,2020-04-07,47,
Czechia,CZE,2020-04-08,42,
Czechia,CZE,2020-04-09,41,
Czechia,CZE,2020-04-10,35,
Czechia,CZE,2020-04-11,39,
Czechia,CZE,2020-04-12,39,
Czechia,CZE,2020-04-13,30,
Czechia,CZE,2020-04-14,20,
Czechia,CZE,2020-04-15,20,
Czechia,CZE,2020-04-16,21,
Czechia,CZE,2020-04-17,22,
Czechia,CZE,2020-04-18,20,
Czechia,CZE,2020-04-19,22,
Czechia,CZE,2020-04-20,29,
Czechia,CZE,2020-04-21,35,
Czechia,CZE,2020-04-22,33,
Czechia,CZE,2020-04-23,31,
Czechia,CZE,2020-04-24,29,
Czechia,CZE,2020-04-25,27,
Czechia,CZE,2020-04-26,23,
Czechia,CZE,2020-04-27,18,
Czechia,CZE,2020-04-28,12,
Czechia,CZE,2020-04-29,11,
Czechia,CZE,2020-04-30,9,
Czechia,CZE,2020-05-01,9,
Czechia,CZE,2020-05-02,10,
Czechia,CZE,2020-05-03,8,
Czechia,CZE,2020-05-04,9,
Czechia,CZE,2020-05-05,9,
Czechia,CZE,2020-05-06,8,
Czechia,CZE,2020-05-07,10,
Czechia,CZE,2020-05-08,12,
Czechia,CZE,2020-05-09,10,
Czechia,CZE,2020-05-10,11,
Czechia,CZE,2020-05-11,9,
Czechia,CZE,2020-05-12,11,
Czechia,CZE,2020-05-13,13,
Czechia,CZE,2020-05-14,10,
Czechia,CZE,2020-05-15,7,
Czechia,CZE,2020-05-16,9,
Czechia,CZE,2020-05-17,8,
Czechia,CZE,2020-05-18,11,
Czechia,CZE,2020-05-19,9,
Czechia,CZE,2020-05-20,8,
Czechia,CZE,2020-05-21,8,
Czechia,CZE,2020-05-22,7,
Czechia,CZE,2020-05-23,6,
Czechia,CZE,2020-05-24,7,
Czechia,CZE,2020-05-25,4,
Czechia,CZE,2020-05-26,4,
Czechia,CZE,2020-05-27,3,
Czechia,CZE,2020-05-28,3,
Czechia,CZE,2020-05-29,4,
Czechia,CZE,2020-05-30,4,
Czechia,CZE,2020-05-31,3,
Czechia,CZE,2020-06-01,2,
Czechia,CZE,2020-06-02,2,
Czechia,CZE,2020-06-03,2,
Czechia,CZE,2020-06-04,3,
Czechia,CZE,2020-06-05,2,
Czechia,CZE,2020-06-06,2,
Czechia,CZE,2020-06-07,3,
Czechia,CZE,2020-06-08,3,
Czechia,CZE,2020-06-09,4,
Czechia,CZE,2020-06-10,5,
Czechia,CZE,2020-06-11,6,
Czechia,CZE,2020-06-12,6,
Czechia,CZE,2020-06-13,5,
Czechia,CZE,2020-06-14,5,
Czechia,CZE,2020-06-15,5,
Czechia,CZE,2020-06-16,4,
Czechia,CZE,2020-06-17,5,
Czechia,CZE,2020-06-18,5,
Czechia,CZE,2020-06-19,5,
Czechia,CZE,2020-06-20,5,
Czechia,CZE,2020-06-21,4,
Czechia,CZE,2020-06-22,6,
Czechia,CZE,2020-06-23,6,
Czechia,CZE,2020-06-24,5,
Czechia,CZE,2020-06-25,5,
Czechia,CZE,2020-06-26,5,
Czechia,CZE,2020-06-27,6,
Czechia,CZE,2020-06-28,6,
Czechia,CZE,2020-06-29,6,
Czechia,CZE,2020-06-30,6,
Czechia,CZE,2020-07-01,7,
Czechia,CZE,2020-07-02,5,
Czechia,CZE,2020-07-03,6,
Czechia,CZE,2020-07-04,6,
Czechia,CZE,2020-07-05,7,
Czechia,CZE,2020-07-06,5,
Czechia,CZE,2020-07-07,10,
Czechia,CZE,2020-07-08,10,
Czechia,CZE,2020-07-09,11,
Czechia,CZE,2020-07-10,11,
Czechia,CZE,2020-07-11,10,
Czechia,CZE,2020-07-12,9,
Czechia,CZE,2020-07-13,9,
Czechia,CZE,2020-07-14,4,
Czechia,CZE,2020-07-15,2,
Czechia,CZE,2020-07-16,3,
Czechia,CZE,2020-07-17,2,
Czechia,CZE,2020-07-18,2,
Czechia,CZE,2020-07-19,3,
Czechia,CZE,2020-07-20,3,
Czechia,CZE,2020-07-21,3,
Czechia,CZE,2020-07-22,3,
Czechia,CZE,2020-07-23,2,
Czechia,CZE,2020-07-24,3,
Czechia,CZE,2020-07-25,3,
Czechia,CZE,2020-07-26,3,
Czechia,CZE,2020-07-27,5,
Czechia,CZE,2020-07-28,5,
Czechia,CZE,2020-07-29,6,
Czechia,CZE,2020-07-30,6,
Czechia,CZE,2020-07-31,6,
Czechia,CZE,2020-08-01,6,
Czechia,CZE,2020-08-02,5,
Czechia,CZE,2020-08-03,4,
Czechia,CZE,2020-08-04,6,
Czechia,CZE,2020-08-05,6,
Czechia,CZE,2020-08-06,5,
Czechia,CZE,2020-08-07,6,
Czechia,CZE,2020-08-08,7,
Czechia,CZE,2020-08-09,13,
Czechia,CZE,2020-08-10,13,
Czechia,CZE,2020-08-11,12,
Czechia,CZE,2020-08-12,13,
Czechia,CZE,2020-08-13,16,
Czechia,CZE,2020-08-14,15,
Czechia,CZE,2020-08-15,15,
Czechia,CZE,2020-08-16,9,
Czechia,CZE,2020-08-17,9,
Czechia,CZE,2020-08-18,9,
Czechia,CZE,2020-08-19,8,
Czechia,CZE,2020-08-20,6,
Czechia,CZE,2020-08-21,9,
Czechia,CZE,2020-08-22,8,
Czechia,CZE,2020-08-23,8,
Czechia,CZE,2020-08-24,12,
Czechia,CZE,2020-08-25,11,
Czechia,CZE,2020-08-26,12,
Czechia,CZE,2020-08-27,12,
Czechia,CZE,2020-08-28,10,
Czechia,CZE,2020-08-29,15,
Czechia,CZE,2020-08-30,18,
Czechia,CZE,2020-08-31,16,
Czechia,CZE,2020-09-01,21,
Czechia,CZE,2020-09-02,23,
Czechia,CZE,2020-09-03,29,
Czechia,CZE,2020-09-04,31,
Czechia,CZE,2020-09-05,28,
Czechia,CZE,2020-09-06,29,
Czechia,CZE,2020-09-07,30,
Czechia,CZE,2020-09-08,28,
Czechia,CZE,2020-09-09,32,
Czechia,CZE,2020-09-10,26,
Czechia,CZE,2020-09-11,28,
Czechia,CZE,2020-09-12,31,
Czechia,CZE,2020-09-13,34,
Czechia,CZE,2020-09-14,36,
Czechia,CZE,2020-09-15,44,
Czechia,CZE,2020-09-16,43,
Czechia,CZE,2020-09-17,55,
Czechia,CZE,2020-09-18,63,
Czechia,CZE,2020-09-19,74,
Czechia,CZE,2020-09-20,79,
Czechia,CZE,2020-09-21,88,
Czechia,CZE,2020-09-22,94,
Czechia,CZE,2020-09-23,105,
Czechia,CZE,2020-09-24,110,
Czechia,CZE,2020-09-25,112,
Czechia,CZE,2020-09-26,114,
Czechia,CZE,2020-09-27,114,
Czechia,CZE,2020-09-28,124,
Czechia,CZE,2020-09-29,122,
Czechia,CZE,2020-09-30,130,
Czechia,CZE,2020-10-01,143,
Czechia,CZE,2020-10-02,148,
Czechia,CZE,2020-10-03,165,
Czechia,CZE,2020-10-04,181,
Czechia,CZE,2020-10-05,197,
Czechia,CZE,2020-10-06,231,
Czechia,CZE,2020-10-07,260,
Czechia,CZE,2020-10-08,261,
Czechia,CZE,2020-10-09,283,
Czechia,CZE,2020-10-10,288,
Czechia,CZE,2020-10-11,292,
Czechia,CZE,2020-10-12,307,
Czechia,CZE,2020-10-13,315,
Czechia,CZE,2020-10-14,321,
Czechia,CZE,2020-10-15,346,
Czechia,CZE,2020-10-16,359,
Czechia,CZE,2020-10-17,360,
Czechia,CZE,2020-10-18,392,
Czechia,CZE,2020-10-19,402,
Czechia,CZE,2020-10-20,423,
Czechia,CZE,2020-10-21,457,
Czechia,CZE,2020-10-22,496,
Czechia,CZE,2020-10-23,519,
Czechia,CZE,2020-10-24,563,
Czechia,CZE,2020-10-25,588,
Czechia,CZE,2020-10-26,643,
Czechia,CZE,2020-10-27,654,
Czechia,CZE,2020-10-28,630,
Czechia,CZE,2020-10-29,653,
Czechia,CZE,2020-10-30,661,
Czechia,CZE,2020-10-31,651,
Czechia,CZE,2020-11-01,646,
Czechia,CZE,2020-11-02,630,
Czechia,CZE,2020-11-03,639,
Czechia,CZE,2020-11-04,637,
Czechia,CZE,2020-11-05,614,
Czechia,CZE,2020-11-06,621,
Czechia,CZE,2020-11-07,598,
Czechia,CZE,2020-11-08,584,
Czechia,CZE,2020-11-09,552,
Czechia,CZE,2020-11-10,520,
Czechia,CZE,2020-11-11,508,
Czechia,CZE,2020-11-12,486,
Czechia,CZE,2020-11-13,453,
Czechia,CZE,2020-11-14,450,
Czechia,CZE,2020-11-15,415,
Czechia,CZE,2020-11-16,419,
Czechia,CZE,2020-11-17,397,
Czechia,CZE,2020-11-18,401,
Czechia,CZE,2020-11-19,385,
Czechia,CZE,2020-11-20,367,
Czechia,CZE,2020-11-21,369,
Czechia,CZE,2020-11-22,372,
Czechia,CZE,2020-11-23,346,
Czechia,CZE,2020-11-24,352,
Czechia,CZE,2020-11-25,346,
Czechia,CZE,2020-11-26,332,
Czechia,CZE,2020-11-27,324,
Czechia,CZE,2020-11-28,314,
Czechia,CZE,2020-11-29,307,
Czechia,CZE,2020-11-30,303,
Czechia,CZE,2020-12-01,289,
Czechia,CZE,2020-12-02,291,
Czechia,CZE,2020-12-03,299,
Czechia,CZE,2020-12-04,311,
